caseId,docketId,caseIssuesId,voteId,dateDecision,decisionType,usCite,sctCite,ledCite,lexisCite,term,naturalCourt,chief,docket,caseName,dateArgument,dateRearg,petitioner,petitionerState,respondent,respondentState,jurisdiction,adminAction,adminActionState,threeJudgeFdc,caseOrigin,caseOriginState,caseSource,caseSourceState,lcDisagreement,certReason,lcDisposition,lcDispositionDirection,declarationUncon,caseDisposition,caseDispositionUnusual,partyWinning,precedentAlteration,voteUnclear,issue,issueArea,decisionDirection,decisionDirectionDissent,authorityDecision1,authorityDecision2,lawType,lawSupp,lawMinor,majOpinWriter,majOpinAssigner,splitVote,majVotes,minVotes,justice,justiceName,vote,opinion,direction,majority,firstAgreement,secondAgreement
1950-064,1950-064-01,1950-064-01-02,1950-064-01-02-01-09,4/23/1951,1,341 U.S. 97,71 S. Ct. 576,95 L. Ed. 2d 774,1951 U.S. LEXIS 2421,1950,1303,Vinson,365,WILLIAMS v. UNITED STATES,1/8/51,,100,,27,,1,,,0,58,12,25,,0,12,2,2,1,2,0,0,0,0,20400,2,2,0,4,,6,600,18 U.S.C. _ 242,81,78,1,5,4,87,FMVinson,1,1,2,2,,
1950-065,1950-065-01,1950-065-01-01,1950-065-01-01-01-01,4/23/1951,1,341 U.S. 105,71 S. Ct. 601,95 L. Ed. 2d 788,1951 U.S. LEXIS 1956,1950,1303,Vinson,310,"CALIFORNIA STATE AUTOMOBILE ASSOCIATION INTER-INSURANCE BUREAU v. MALONEY, INSURANCE COMMISSIONER",3/8/51,,171,,19,6,2,,,0,302,6,301,6,0,1,2,2,1,2,0,0,0,0,80110,8,2,0,2,,2,230,,81,87,1,9,0,89,SMinton,1,1,2,2,,
1950-065,1950-065-01,1950-065-01-01,1950-065-01-01-01-02,4/23/1951,1,341 U.S. 105,71 S. Ct. 601,95 L. Ed. 2d 788,1951 U.S. LEXIS 1956,1950,1303,Vinson,310,"CALIFORNIA STATE AUTOMOBILE ASSOCIATION INTER-INSURANCE BUREAU v. MALONEY, INSURANCE COMMISSIONER",3/8/51,,171,,19,6,2,,,0,302,6,301,6,0,1,2,2,1,2,0,0,0,0,80110,8,2,0,2,,2,230,,81,87,1,9,0,88,TCClark,1,1,2,2,,
1950-065,1950-065-01,1950-065-01-01,1950-065-01-01-01-03,4/23/1951,1,341 U.S. 105,71 S. Ct. 601,95 L. Ed. 2d 788,1951 U.S. LEXIS 1956,1950,1303,Vinson,310,"CALIFORNIA STATE AUTOMOBILE ASSOCIATION INTER-INSURANCE BUREAU v. MALONEY, INSURANCE COMMISSIONER",3/8/51,,171,,19,6,2,,,0,302,6,301,6,0,1,2,2,1,2,0,0,0,0,80110,8,2,0,2,,2,230,,81,87,1,9,0,86,HHBurton,1,1,2,2,,
1950-065,1950-065-01,1950-065-01-01,1950-065-01-01-01-04,4/23/1951,1,341 U.S. 105,71 S. Ct. 601,95 L. Ed. 2d 788,1951 U.S. LEXIS 1956,1950,1303,Vinson,310,"CALIFORNIA STATE AUTOMOBILE ASSOCIATION INTER-INSURANCE BUREAU v. MALONEY, INSURANCE COMMISSIONER",3/8/51,,171,,19,6,2,,,0,302,6,301,6,0,1,2,2,1,2,0,0,0,0,80110,8,2,0,2,,2,230,,81,87,1,9,0,84,RHJackson,1,1,2,2,,
1950-065,1950-065-01,1950-065-01-01,1950-065-01-01-01-05,4/23/1951,1,341 U.S. 105,71 S. Ct. 601,95 L. Ed. 2d 788,1951 U.S. LEXIS 1956,1950,1303,Vinson,310,"CALIFORNIA STATE AUTOMOBILE ASSOCIATION INTER-INSURANCE BUREAU v. MALONEY, INSURANCE COMMISSIONER",3/8/51,,171,,19,6,2,,,0,302,6,301,6,0,1,2,2,1,2,0,0,0,0,80110,8,2,0,2,,2,230,,81,87,1,9,0,81,WODouglas,1,2,2,2,,
1950-065,1950-065-01,1950-065-01-01,1950-065-01-01-01-06,4/23/1951,1,341 U.S. 105,71 S. Ct. 601,95 L. Ed. 2d 788,1951 U.S. LEXIS 1956,1950,1303,Vinson,310,"CALIFORNIA STATE AUTOMOBILE ASSOCIATION INTER-INSURANCE BUREAU v. MALONEY, INSURANCE COMMISSIONER",3/8/51,,171,,19,6,2,,,0,302,6,301,6,0,1,2,2,1,2,0,0,0,0,80110,8,2,0,2,,2,230,,81,87,1,9,0,80,FFrankfurter,1,1,2,2,,
1950-065,1950-065-01,1950-065-01-01,1950-065-01-01-01-07,4/23/1951,1,341 U.S. 105,71 S. Ct. 601,95 L. Ed. 2d 788,1951 U.S. LEXIS 1956,1950,1303,Vinson,310,"CALIFORNIA STATE AUTOMOBILE ASSOCIATION INTER-INSURANCE BUREAU v. MALONEY, INSURANCE COMMISSIONER",3/8/51,,171,,19,6,2,,,0,302,6,301,6,0,1,2,2,1,2,0,0,0,0,80110,8,2,0,2,,2,230,,81,87,1,9,0,79,SFReed,1,1,2,2,,
1950-065,1950-065-01,1950-065-01-01,1950-065-01-01-01-08,4/23/1951,1,341 U.S. 105,71 S. Ct. 601,95 L. Ed. 2d 788,1951 U.S. LEXIS 1956,1950,1303,Vinson,310,"CALIFORNIA STATE AUTOMOBILE ASSOCIATION INTER-INSURANCE BUREAU v. MALONEY, INSURANCE COMMISSIONER",3/8/51,,171,,19,6,2,,,0,302,6,301,6,0,1,2,2,1,2,0,0,0,0,80110,8,2,0,2,,2,230,,81,87,1,9,0,78,HLBlack,4,2,2,2,,
1950-065,1950-065-01,1950-065-01-01,1950-065-01-01-01-09,4/23/1951,1,341 U.S. 105,71 S. Ct. 601,95 L. Ed. 2d 788,1951 U.S. LEXIS 1956,1950,1303,Vinson,310,"CALIFORNIA STATE AUTOMOBILE ASSOCIATION INTER-INSURANCE BUREAU v. MALONEY, INSURANCE COMMISSIONER",3/8/51,,171,,19,6,2,,,0,302,6,301,6,0,1,2,2,1,2,0,0,0,0,80110,8,2,0,2,,2,230,,81,87,1,9,0,87,FMVinson,1,1,2,2,,
1950-066,1950-066-01,1950-066-01-01,1950-066-01-01-01-01,4/23/1951,6,341 U.S. 112,71 S. Ct. 605,95 L. Ed. 2d 806,1951 U.S. LEXIS 1957,1950,1303,Vinson,476,WOODWARD v. UNITED STATES ET AL.,4/11/51,,166,,27,,1,,,0,87,30,28,,0,2,2,1,1,3,0,1,0,0,20240,2,2,0,4,,6,600,38 U.S.C. _ 802,,,1,9,0,89,SMinton,1,1,2,2,,
1950-066,1950-066-01,1950-066-01-01,1950-066-01-01-01-02,4/23/1951,6,341 U.S. 112,71 S. Ct. 605,95 L. Ed. 2d 806,1951 U.S. LEXIS 1957,1950,1303,Vinson,476,WOODWARD v. UNITED STATES ET AL.,4/11/51,,166,,27,,1,,,0,87,30,28,,0,2,2,1,1,3,0,1,0,0,20240,2,2,0,4,,6,600,38 U.S.C. _ 802,,,1,9,0,88,TCClark,1,1,2,2,,
1950-066,1950-066-01,1950-066-01-01,1950-066-01-01-01-03,4/23/1951,6,341 U.S. 112,71 S. Ct. 605,95 L. Ed. 2d 806,1951 U.S. LEXIS 1957,1950,1303,Vinson,476,WOODWARD v. UNITED STATES ET AL.,4/11/51,,166,,27,,1,,,0,87,30,28,,0,2,2,1,1,3,0,1,0,0,20240,2,2,0,4,,6,600,38 U.S.C. _ 802,,,1,9,0,86,HHBurton,1,1,2,2,,
1950-066,1950-066-01,1950-066-01-01,1950-066-01-01-01-04,4/23/1951,6,341 U.S. 112,71 S. Ct. 605,95 L. Ed. 2d 806,1951 U.S. LEXIS 1957,1950,1303,Vinson,476,WOODWARD v. UNITED STATES ET AL.,4/11/51,,166,,27,,1,,,0,87,30,28,,0,2,2,1,1,3,0,1,0,0,20240,2,2,0,4,,6,600,38 U.S.C. _ 802,,,1,9,0,84,RHJackson,1,1,2,2,,
1950-066,1950-066-01,1950-066-01-01,1950-066-01-01-01-05,4/23/1951,6,341 U.S. 112,71 S. Ct. 605,95 L. Ed. 2d 806,1951 U.S. LEXIS 1957,1950,1303,Vinson,476,WOODWARD v. UNITED STATES ET AL.,4/11/51,,166,,27,,1,,,0,87,30,28,,0,2,2,1,1,3,0,1,0,0,20240,2,2,0,4,,6,600,38 U.S.C. _ 802,,,1,9,0,81,WODouglas,1,1,2,2,,
1950-066,1950-066-01,1950-066-01-01,1950-066-01-01-01-06,4/23/1951,6,341 U.S. 112,71 S. Ct. 605,95 L. Ed. 2d 806,1951 U.S. LEXIS 1957,1950,1303,Vinson,476,WOODWARD v. UNITED STATES ET AL.,4/11/51,,166,,27,,1,,,0,87,30,28,,0,2,2,1,1,3,0,1,0,0,20240,2,2,0,4,,6,600,38 U.S.C. _ 802,,,1,9,0,80,FFrankfurter,1,1,2,2,,
1950-066,1950-066-01,1950-066-01-01,1950-066-01-01-01-07,4/23/1951,6,341 U.S. 112,71 S. Ct. 605,95 L. Ed. 2d 806,1951 U.S. LEXIS 1957,1950,1303,Vinson,476,WOODWARD v. UNITED STATES ET AL.,4/11/51,,166,,27,,1,,,0,87,30,28,,0,2,2,1,1,3,0,1,0,0,20240,2,2,0,4,,6,600,38 U.S.C. _ 802,,,1,9,0,79,SFReed,1,1,2,2,,
1950-066,1950-066-01,1950-066-01-01,1950-066-01-01-01-08,4/23/1951,6,341 U.S. 112,71 S. Ct. 605,95 L. Ed. 2d 806,1951 U.S. LEXIS 1957,1950,1303,Vinson,476,WOODWARD v. UNITED STATES ET AL.,4/11/51,,166,,27,,1,,,0,87,30,28,,0,2,2,1,1,3,0,1,0,0,20240,2,2,0,4,,6,600,38 U.S.C. _ 802,,,1,9,0,78,HLBlack,1,1,2,2,,
1950-066,1950-066-01,1950-066-01-01,1950-066-01-01-01-09,4/23/1951,6,341 U.S. 112,71 S. Ct. 605,95 L. Ed. 2d 806,1951 U.S. LEXIS 1957,1950,1303,Vinson,476,WOODWARD v. UNITED STATES ET AL.,4/11/51,,166,,27,,1,,,0,87,30,28,,0,2,2,1,1,3,0,1,0,0,20240,2,2,0,4,,6,600,38 U.S.C. _ 802,,,1,9,0,87,FMVinson,1,1,2,2,,
1950-067,1950-067-01,1950-067-01-01,1950-067-01-01-01-01,4/30/1951,7,341 U.S. 114,71 S. Ct. 670,95 L. Ed. 2d 809,1951 U.S. LEXIS 2445,1950,1303,Vinson,168,"UNITED STATES v. PEWEE COAL CO., INC.",1/2/51,,27,,132,,1,,,0,3,,3,,0,12,,1,1,2,0,0,0,0,40070,4,1,0,2,,2,211,,78,78,1,5,4,89,SMinton,2,1,2,1,86,
1950-067,1950-067-01,1950-067-01-01,1950-067-01-01-01-02,4/30/1951,7,341 U.S. 114,71 S. Ct. 670,95 L. Ed. 2d 809,1951 U.S. LEXIS 2445,1950,1303,Vinson,168,"UNITED STATES v. PEWEE COAL CO., INC.",1/2/51,,27,,132,,1,,,0,3,,3,,0,12,,1,1,2,0,0,0,0,40070,4,1,0,2,,2,211,,78,78,1,5,4,88,TCClark,2,1,2,1,86,
1950-067,1950-067-01,1950-067-01-01,1950-067-01-01-01-03,4/30/1951,7,341 U.S. 114,71 S. Ct. 670,95 L. Ed. 2d 809,1951 U.S. LEXIS 2445,1950,1303,Vinson,168,"UNITED STATES v. PEWEE COAL CO., INC.",1/2/51,,27,,132,,1,,,0,3,,3,,0,12,,1,1,2,0,0,0,0,40070,4,1,0,2,,2,211,,78,78,1,5,4,86,HHBurton,2,2,2,1,,
1950-067,1950-067-01,1950-067-01-01,1950-067-01-01-01-04,4/30/1951,7,341 U.S. 114,71 S. Ct. 670,95 L. Ed. 2d 809,1951 U.S. LEXIS 2445,1950,1303,Vinson,168,"UNITED STATES v. PEWEE COAL CO., INC.",1/2/51,,27,,132,,1,,,0,3,,3,,0,12,,1,1,2,0,0,0,0,40070,4,1,0,2,,2,211,,78,78,1,5,4,84,RHJackson,1,1,1,2,,
1950-067,1950-067-01,1950-067-01-01,1950-067-01-01-01-05,4/30/1951,7,341 U.S. 114,71 S. Ct. 670,95 L. Ed. 2d 809,1951 U.S. LEXIS 2445,1950,1303,Vinson,168,"UNITED STATES v. PEWEE COAL CO., INC.",1/2/51,,27,,132,,1,,,0,3,,3,,0,12,,1,1,2,0,0,0,0,40070,4,1,0,2,,2,211,,78,78,1,5,4,81,WODouglas,1,1,1,2,,
1950-067,1950-067-01,1950-067-01-01,1950-067-01-01-01-06,4/30/1951,7,341 U.S. 114,71 S. Ct. 670,95 L. Ed. 2d 809,1951 U.S. LEXIS 2445,1950,1303,Vinson,168,"UNITED STATES v. PEWEE COAL CO., INC.",1/2/51,,27,,132,,1,,,0,3,,3,,0,12,,1,1,2,0,0,0,0,40070,4,1,0,2,,2,211,,78,78,1,5,4,80,FFrankfurter,1,1,1,2,,
1950-067,1950-067-01,1950-067-01-01,1950-067-01-01-01-07,4/30/1951,7,341 U.S. 114,71 S. Ct. 670,95 L. Ed. 2d 809,1951 U.S. LEXIS 2445,1950,1303,Vinson,168,"UNITED STATES v. PEWEE COAL CO., INC.",1/2/51,,27,,132,,1,,,0,3,,3,,0,12,,1,1,2,0,0,0,0,40070,4,1,0,2,,2,211,,78,78,1,5,4,79,SFReed,4,2,1,2,,
1950-067,1950-067-01,1950-067-01-01,1950-067-01-01-01-08,4/30/1951,7,341 U.S. 114,71 S. Ct. 670,95 L. Ed. 2d 809,1951 U.S. LEXIS 2445,1950,1303,Vinson,168,"UNITED STATES v. PEWEE COAL CO., INC.",1/2/51,,27,,132,,1,,,0,3,,3,,0,12,,1,1,2,0,0,0,0,40070,4,1,0,2,,2,211,,78,78,1,5,4,78,HLBlack,5,2,1,2,,
1950-067,1950-067-01,1950-067-01-01,1950-067-01-01-01-09,4/30/1951,7,341 U.S. 114,71 S. Ct. 670,95 L. Ed. 2d 809,1951 U.S. LEXIS 2445,1950,1303,Vinson,168,"UNITED STATES v. PEWEE COAL CO., INC.",1/2/51,,27,,132,,1,,,0,3,,3,,0,12,,1,1,2,0,0,0,0,40070,4,1,0,2,,2,211,,78,78,1,5,4,87,FMVinson,2,1,2,1,86,
1950-068,1950-068-01,1950-068-01-01,1950-068-01-01-01-01,4/30/1951,7,341 U.S. 123,71 S. Ct. 624,95 L. Ed. 2d 817,1951 U.S. LEXIS 2349,1950,1303,Vinson,8,"JOINT ANTI-FASCIST REFUGEE COMMITTEE v. McGRATH, ATTORNEY GENERAL, ET AL.",10/11/50,,149,,1,,1,27,,0,55,10,32,,0,10,2,1,1,4,0,1,0,0,90250,9,2,0,1,,1,139,,86,78,1,5,3,89,SMinton,2,1,1,1,79,
1950-068,1950-068-01,1950-068-01-01,1950-068-01-01-01-02,4/30/1951,7,341 U.S. 123,71 S. Ct. 624,95 L. Ed. 2d 817,1951 U.S. LEXIS 2349,1950,1303,Vinson,8,"JOINT ANTI-FASCIST REFUGEE COMMITTEE v. McGRATH, ATTORNEY GENERAL, ET AL.",10/11/50,,149,,1,,1,27,,0,55,10,32,,0,10,2,1,1,4,0,1,0,0,90250,9,2,0,1,,1,139,,86,78,1,5,3,88,TCClark,,,,,,
1950-068,1950-068-01,1950-068-01-01,1950-068-01-01-01-03,4/30/1951,7,341 U.S. 123,71 S. Ct. 624,95 L. Ed. 2d 817,1951 U.S. LEXIS 2349,1950,1303,Vinson,8,"JOINT ANTI-FASCIST REFUGEE COMMITTEE v. McGRATH, ATTORNEY GENERAL, ET AL.",10/11/50,,149,,1,,1,27,,0,55,10,32,,0,10,2,1,1,4,0,1,0,0,90250,9,2,0,1,,1,139,,86,78,1,5,3,86,HHBurton,5,2,2,2,,
1950-068,1950-068-01,1950-068-01-01,1950-068-01-01-01-04,4/30/1951,7,341 U.S. 123,71 S. Ct. 624,95 L. Ed. 2d 817,1951 U.S. LEXIS 2349,1950,1303,Vinson,8,"JOINT ANTI-FASCIST REFUGEE COMMITTEE v. McGRATH, ATTORNEY GENERAL, ET AL.",10/11/50,,149,,1,,1,27,,0,55,10,32,,0,10,2,1,1,4,0,1,0,0,90250,9,2,0,1,,1,139,,86,78,1,5,3,84,RHJackson,4,2,2,2,,
1950-068,1950-068-01,1950-068-01-01,1950-068-01-01-01-05,4/30/1951,7,341 U.S. 123,71 S. Ct. 624,95 L. Ed. 2d 817,1951 U.S. LEXIS 2349,1950,1303,Vinson,8,"JOINT ANTI-FASCIST REFUGEE COMMITTEE v. McGRATH, ATTORNEY GENERAL, ET AL.",10/11/50,,149,,1,,1,27,,0,55,10,32,,0,10,2,1,1,4,0,1,0,0,90250,9,2,0,1,,1,139,,86,78,1,5,3,81,WODouglas,3,2,2,2,,
1950-068,1950-068-01,1950-068-01-01,1950-068-01-01-01-06,4/30/1951,7,341 U.S. 123,71 S. Ct. 624,95 L. Ed. 2d 817,1951 U.S. LEXIS 2349,1950,1303,Vinson,8,"JOINT ANTI-FASCIST REFUGEE COMMITTEE v. McGRATH, ATTORNEY GENERAL, ET AL.",10/11/50,,149,,1,,1,27,,0,55,10,32,,0,10,2,1,1,4,0,1,0,0,90250,9,2,0,1,,1,139,,86,78,1,5,3,80,FFrankfurter,4,2,2,2,,
1950-068,1950-068-01,1950-068-01-01,1950-068-01-01-01-07,4/30/1951,7,341 U.S. 123,71 S. Ct. 624,95 L. Ed. 2d 817,1951 U.S. LEXIS 2349,1950,1303,Vinson,8,"JOINT ANTI-FASCIST REFUGEE COMMITTEE v. McGRATH, ATTORNEY GENERAL, ET AL.",10/11/50,,149,,1,,1,27,,0,55,10,32,,0,10,2,1,1,4,0,1,0,0,90250,9,2,0,1,,1,139,,86,78,1,5,3,79,SFReed,2,2,1,1,,
1950-068,1950-068-01,1950-068-01-01,1950-068-01-01-01-08,4/30/1951,7,341 U.S. 123,71 S. Ct. 624,95 L. Ed. 2d 817,1951 U.S. LEXIS 2349,1950,1303,Vinson,8,"JOINT ANTI-FASCIST REFUGEE COMMITTEE v. McGRATH, ATTORNEY GENERAL, ET AL.",10/11/50,,149,,1,,1,27,,0,55,10,32,,0,10,2,1,1,4,0,1,0,0,90250,9,2,0,1,,1,139,,86,78,1,5,3,78,HLBlack,4,2,2,2,,
1950-068,1950-068-01,1950-068-01-01,1950-068-01-01-01-09,4/30/1951,7,341 U.S. 123,71 S. Ct. 624,95 L. Ed. 2d 817,1951 U.S. LEXIS 2349,1950,1303,Vinson,8,"JOINT ANTI-FASCIST REFUGEE COMMITTEE v. McGRATH, ATTORNEY GENERAL, ET AL.",10/11/50,,149,,1,,1,27,,0,55,10,32,,0,10,2,1,1,4,0,1,0,0,90250,9,2,0,1,,1,139,,86,78,1,5,3,87,FMVinson,2,1,1,1,79,
1950-068,1950-068-02,1950-068-02-01,1950-068-02-01-01-01,4/30/1951,7,341 U.S. 123,71 S. Ct. 624,95 L. Ed. 2d 817,1951 U.S. LEXIS 2349,1950,1303,Vinson,71,"JOINT ANTI-FASCIST REFUGEE COMMITTEE v. McGRATH, ATTORNEY GENERAL, ET AL.",10/11/50,,192,,1,,1,27,,0,55,10,32,,0,10,2,1,1,4,0,1,0,0,90250,9,2,0,1,,1,139,,86,78,1,5,3,89,SMinton,2,1,1,1,79,
1950-068,1950-068-02,1950-068-02-01,1950-068-02-01-01-02,4/30/1951,7,341 U.S. 123,71 S. Ct. 624,95 L. Ed. 2d 817,1951 U.S. LEXIS 2349,1950,1303,Vinson,71,"JOINT ANTI-FASCIST REFUGEE COMMITTEE v. McGRATH, ATTORNEY GENERAL, ET AL.",10/11/50,,192,,1,,1,27,,0,55,10,32,,0,10,2,1,1,4,0,1,0,0,90250,9,2,0,1,,1,139,,86,78,1,5,3,88,TCClark,,,,,,
1950-068,1950-068-02,1950-068-02-01,1950-068-02-01-01-03,4/30/1951,7,341 U.S. 123,71 S. Ct. 624,95 L. Ed. 2d 817,1951 U.S. LEXIS 2349,1950,1303,Vinson,71,"JOINT ANTI-FASCIST REFUGEE COMMITTEE v. McGRATH, ATTORNEY GENERAL, ET AL.",10/11/50,,192,,1,,1,27,,0,55,10,32,,0,10,2,1,1,4,0,1,0,0,90250,9,2,0,1,,1,139,,86,78,1,5,3,86,HHBurton,5,2,2,2,,
1950-068,1950-068-02,1950-068-02-01,1950-068-02-01-01-04,4/30/1951,7,341 U.S. 123,71 S. Ct. 624,95 L. Ed. 2d 817,1951 U.S. LEXIS 2349,1950,1303,Vinson,71,"JOINT ANTI-FASCIST REFUGEE COMMITTEE v. McGRATH, ATTORNEY GENERAL, ET AL.",10/11/50,,192,,1,,1,27,,0,55,10,32,,0,10,2,1,1,4,0,1,0,0,90250,9,2,0,1,,1,139,,86,78,1,5,3,84,RHJackson,4,2,2,2,,
1950-068,1950-068-02,1950-068-02-01,1950-068-02-01-01-05,4/30/1951,7,341 U.S. 123,71 S. Ct. 624,95 L. Ed. 2d 817,1951 U.S. LEXIS 2349,1950,1303,Vinson,71,"JOINT ANTI-FASCIST REFUGEE COMMITTEE v. McGRATH, ATTORNEY GENERAL, ET AL.",10/11/50,,192,,1,,1,27,,0,55,10,32,,0,10,2,1,1,4,0,1,0,0,90250,9,2,0,1,,1,139,,86,78,1,5,3,81,WODouglas,3,2,2,2,,
1950-068,1950-068-02,1950-068-02-01,1950-068-02-01-01-06,4/30/1951,7,341 U.S. 123,71 S. Ct. 624,95 L. Ed. 2d 817,1951 U.S. LEXIS 2349,1950,1303,Vinson,71,"JOINT ANTI-FASCIST REFUGEE COMMITTEE v. McGRATH, ATTORNEY GENERAL, ET AL.",10/11/50,,192,,1,,1,27,,0,55,10,32,,0,10,2,1,1,4,0,1,0,0,90250,9,2,0,1,,1,139,,86,78,1,5,3,80,FFrankfurter,4,2,2,2,,
1950-068,1950-068-02,1950-068-02-01,1950-068-02-01-01-07,4/30/1951,7,341 U.S. 123,71 S. Ct. 624,95 L. Ed. 2d 817,1951 U.S. LEXIS 2349,1950,1303,Vinson,71,"JOINT ANTI-FASCIST REFUGEE COMMITTEE v. McGRATH, ATTORNEY GENERAL, ET AL.",10/11/50,,192,,1,,1,27,,0,55,10,32,,0,10,2,1,1,4,0,1,0,0,90250,9,2,0,1,,1,139,,86,78,1,5,3,79,SFReed,2,2,1,1,,
1950-068,1950-068-02,1950-068-02-01,1950-068-02-01-01-08,4/30/1951,7,341 U.S. 123,71 S. Ct. 624,95 L. Ed. 2d 817,1951 U.S. LEXIS 2349,1950,1303,Vinson,71,"JOINT ANTI-FASCIST REFUGEE COMMITTEE v. McGRATH, ATTORNEY GENERAL, ET AL.",10/11/50,,192,,1,,1,27,,0,55,10,32,,0,10,2,1,1,4,0,1,0,0,90250,9,2,0,1,,1,139,,86,78,1,5,3,78,HLBlack,4,2,2,2,,
1950-068,1950-068-02,1950-068-02-01,1950-068-02-01-01-09,4/30/1951,7,341 U.S. 123,71 S. Ct. 624,95 L. Ed. 2d 817,1951 U.S. LEXIS 2349,1950,1303,Vinson,71,"JOINT ANTI-FASCIST REFUGEE COMMITTEE v. McGRATH, ATTORNEY GENERAL, ET AL.",10/11/50,,192,,1,,1,27,,0,55,10,32,,0,10,2,1,1,4,0,1,0,0,90250,9,2,0,1,,1,139,,86,78,1,5,3,87,FMVinson,2,1,1,1,79,
1950-068,1950-068-03,1950-068-03-01,1950-068-03-01-01-01,4/30/1951,7,341 U.S. 123,71 S. Ct. 624,95 L. Ed. 2d 817,1951 U.S. LEXIS 2349,1950,1303,Vinson,7,"JOINT ANTI-FASCIST REFUGEE COMMITTEE v. McGRATH, ATTORNEY GENERAL, ET AL.",10/11/50,,192,,1,,1,27,,0,55,10,32,,0,10,2,1,1,4,0,1,0,0,90250,9,2,0,1,,1,139,,86,78,1,5,3,89,SMinton,2,1,1,1,79,
1950-068,1950-068-03,1950-068-03-01,1950-068-03-01-01-02,4/30/1951,7,341 U.S. 123,71 S. Ct. 624,95 L. Ed. 2d 817,1951 U.S. LEXIS 2349,1950,1303,Vinson,7,"JOINT ANTI-FASCIST REFUGEE COMMITTEE v. McGRATH, ATTORNEY GENERAL, ET AL.",10/11/50,,192,,1,,1,27,,0,55,10,32,,0,10,2,1,1,4,0,1,0,0,90250,9,2,0,1,,1,139,,86,78,1,5,3,88,TCClark,,,,,,
1950-068,1950-068-03,1950-068-03-01,1950-068-03-01-01-03,4/30/1951,7,341 U.S. 123,71 S. Ct. 624,95 L. Ed. 2d 817,1951 U.S. LEXIS 2349,1950,1303,Vinson,7,"JOINT ANTI-FASCIST REFUGEE COMMITTEE v. McGRATH, ATTORNEY GENERAL, ET AL.",10/11/50,,192,,1,,1,27,,0,55,10,32,,0,10,2,1,1,4,0,1,0,0,90250,9,2,0,1,,1,139,,86,78,1,5,3,86,HHBurton,5,2,2,2,,
1950-068,1950-068-03,1950-068-03-01,1950-068-03-01-01-04,4/30/1951,7,341 U.S. 123,71 S. Ct. 624,95 L. Ed. 2d 817,1951 U.S. LEXIS 2349,1950,1303,Vinson,7,"JOINT ANTI-FASCIST REFUGEE COMMITTEE v. McGRATH, ATTORNEY GENERAL, ET AL.",10/11/50,,192,,1,,1,27,,0,55,10,32,,0,10,2,1,1,4,0,1,0,0,90250,9,2,0,1,,1,139,,86,78,1,5,3,84,RHJackson,4,2,2,2,,
1950-068,1950-068-03,1950-068-03-01,1950-068-03-01-01-05,4/30/1951,7,341 U.S. 123,71 S. Ct. 624,95 L. Ed. 2d 817,1951 U.S. LEXIS 2349,1950,1303,Vinson,7,"JOINT ANTI-FASCIST REFUGEE COMMITTEE v. McGRATH, ATTORNEY GENERAL, ET AL.",10/11/50,,192,,1,,1,27,,0,55,10,32,,0,10,2,1,1,4,0,1,0,0,90250,9,2,0,1,,1,139,,86,78,1,5,3,81,WODouglas,3,2,2,2,,
1950-068,1950-068-03,1950-068-03-01,1950-068-03-01-01-06,4/30/1951,7,341 U.S. 123,71 S. Ct. 624,95 L. Ed. 2d 817,1951 U.S. LEXIS 2349,1950,1303,Vinson,7,"JOINT ANTI-FASCIST REFUGEE COMMITTEE v. McGRATH, ATTORNEY GENERAL, ET AL.",10/11/50,,192,,1,,1,27,,0,55,10,32,,0,10,2,1,1,4,0,1,0,0,90250,9,2,0,1,,1,139,,86,78,1,5,3,80,FFrankfurter,4,2,2,2,,
1950-068,1950-068-03,1950-068-03-01,1950-068-03-01-01-07,4/30/1951,7,341 U.S. 123,71 S. Ct. 624,95 L. Ed. 2d 817,1951 U.S. LEXIS 2349,1950,1303,Vinson,7,"JOINT ANTI-FASCIST REFUGEE COMMITTEE v. McGRATH, ATTORNEY GENERAL, ET AL.",10/11/50,,192,,1,,1,27,,0,55,10,32,,0,10,2,1,1,4,0,1,0,0,90250,9,2,0,1,,1,139,,86,78,1,5,3,79,SFReed,2,2,1,1,,
1950-068,1950-068-03,1950-068-03-01,1950-068-03-01-01-08,4/30/1951,7,341 U.S. 123,71 S. Ct. 624,95 L. Ed. 2d 817,1951 U.S. LEXIS 2349,1950,1303,Vinson,7,"JOINT ANTI-FASCIST REFUGEE COMMITTEE v. McGRATH, ATTORNEY GENERAL, ET AL.",10/11/50,,192,,1,,1,27,,0,55,10,32,,0,10,2,1,1,4,0,1,0,0,90250,9,2,0,1,,1,139,,86,78,1,5,3,78,HLBlack,4,2,2,2,,
1950-068,1950-068-03,1950-068-03-01,1950-068-03-01-01-09,4/30/1951,7,341 U.S. 123,71 S. Ct. 624,95 L. Ed. 2d 817,1951 U.S. LEXIS 2349,1950,1303,Vinson,7,"JOINT ANTI-FASCIST REFUGEE COMMITTEE v. McGRATH, ATTORNEY GENERAL, ET AL.",10/11/50,,192,,1,,1,27,,0,55,10,32,,0,10,2,1,1,4,0,1,0,0,90250,9,2,0,1,,1,139,,86,78,1,5,3,87,FMVinson,2,1,1,1,79,
